,Unnamed: 0,micro_labels,macro_labels,ar_labels,frame_name
0,0,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0000
1,1,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0001
2,2,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0002
3,3,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0003
4,4,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0004
5,5,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0005
6,6,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0006
7,7,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0007
8,8,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0008
9,9,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0009
10,10,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0010
11,11,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0011
12,12,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0012
13,13,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0013
14,14,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0014
15,15,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0015
16,16,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0016
17,17,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0017
18,18,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0018
19,19,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0019
20,20,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0020
21,21,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0021
22,22,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0022
23,23,sit_still,adl,actor_repositioning,actor_1_walk_stick_full_ph_cam_1_0023
