Time (s),Humidity (%)
0.026068211,9.908203
1.027008533,10.80664
2.025427341,10.19531
3.026367664,10.96875
4.027308464,10.19629
5.025727749,10.73242
6.026668072,10.55762
7.027608871,10.24609
8.026028633,10.98242
9.026969433,10.52051
10.025389194,10.2832
11.026329994,10.30859
12.027271271,10.52051
13.025691032,10.55859
14.026632309,10.7207
15.027573586,9.896484
16.025993347,10.5459
17.026934624,10.88281
18.025354385,10.79492
19.026295662,10.99512
20.027236938,10.73242
21.025657654,9.610352
22.026598930,9.734375
23.027540207,10.4209
24.025960922,10.62109
25.026902199,10.52148
26.025322437,10.27148
27.026263714,10.99512
28.027205944,10.52148
29.025625706,9.87207
30.026567459,10.4834
31.027508736,10.07227
32.025929451,10.4834
33.026871204,9.485352
34.025291920,10.40918
35.026233673,10.87012
36.027175903,10.15918
38.026537418,10.5459
39.027478695,10.5459
40.025899410,10.5459
41.026840687,10.10938
42.025261402,10.83301
43.026201725,10.23438
44.027143002,10.20898
45.025562763,10.17188
46.026503563,10.55859
47.027444363,10.93262
48.025863647,9.74707
49.026803494,9.983398
50.025221825,10.39551
51.026161671,9.484375
52.027101040,9.996094
53.025518894,9.583984
54.026458263,10.91895
55.027397633,10.41992
56.025814533,9.908203
57.026753426,9.895508
58.025170803,10.96777
59.026109219,11.11719
60.027047157,9.745117
61.025464535,9.669922
62.026402473,10.45605
63.027339458,9.819336
64.025755882,10.40527
65.026693344,11.24121
66.025108814,10.20605
67.026045799,11.22852
68.026981831,10.91602
69.025396347,10.84082
70.026332378,9.868164
71.027267456,10.65332
72.025680542,10.37891
73.026615143,10.04199
74.025027752,10.19141
75.025961876,11.5127
76.026895046,10.80176
78.026240349,9.492188
79.027173042,10.06543
80.025584221,10.63867
81.026515961,10.23926
82.024927139,10.12695
83.025858402,10.25195
84.026790619,10.6748
85.025200367,10.33789
86.026130676,10.53809
87.027061462,10.52539
88.025470734,10.84863
89.026401520,10.5498
90.024809837,10.40039
91.025739670,10.00098
92.026669502,11.34668
93.025078297,10.73633
94.026007652,11.13477
95.026936054,10.42383
96.025343895,10.99707
97.026272774,9.014648
98.024680138,9.438477
99.025608540,10.34863
100.026536465,11.18359
101.024942875,10.68555
102.025870800,10.73535
103.026798725,11.54492
104.025204659,10.32324
105.026132107,10.18652
106.027059078,10.44824
107.025465965,10.55957
108.026392460,11.35742
109.024798393,9.923828
110.025725365,10.7959
111.026652336,9.5625
112.025058270,10.67188
113.025984764,11.05762
114.026911259,9.848633
115.025317192,10.8584
116.026243687,10.57227
118.025575638,11.39453
